id,question,answerA,answerA_ratings,answerA_stats,feedback_answerA,answerB,answerB_ratings,answerB_stats,feedback_answerB,answerC,answerC_ratings,answerC_stats,feedback_answerC,answerD,answerD_ratings,answerD_stats,feedback_answerD,answerE,answerE_ratings,answerE_stats,feedback_answerE,gold_label,gold_label_rating
d63222dc-a864-4ccc-a038-fc576a1fbe78,What would you do to a rock when climb up a cliff?,grab,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],look down,"[{'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],throw,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 2.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}",[{'feedback': 'bad grammar'}],falling,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 1, 'std_dev': 1.0, 'median': 2}",[{'feedback': 'It is possible to fall of a rock when climbing. '}],may fall,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],grab,4.8
8a49ecb0-aeac-4281-886d-2e9c46673bcf,Where would you expect to find white mice?,bell cat,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}",[],bush,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 3.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[],attic,"[{'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 5}",[],countryside,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[{'feedback': 'I think mice of many different colors could possibly be found in the countryside. '}],laboratory,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}",[],laboratory,4
220664f9-e21e-475f-8e21-797064a66767,What could go to a tennis court?,desert,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],college campus,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 1}",[],recreational center,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 3, 'variance': 3.5, 'std_dev': 1.8708286933869707, 'median': 4}","[{'feedback': 'the wording of the question doesnt make sense, it should be ""who"" instead of ""what"" goes to a tennis court.'}]",athletic club,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.4, 'variance': 3.3000000000000003, 'std_dev': 1.8165902124584952, 'median': 4}","[{'feedback': 'Some athletic clubs have tennis courts, so this makes sense'}]",park,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 1}",[],athletic club,3.4
d52521ec-2876-4c19-a505-7f43aa93db39,Where might a mouse be found to make it country?,kitchen,"[{'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 2.6, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}","[{'feedback': ""I put impossible but I'm not even sure what the question is asking.""}]",cook,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],computer lab,"[{'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}","[{'feedback': 'arguably incorrect grammar or unclear question'}, {'feedback': 'i dont understand ""country""?'}, {'feedback': ""I'm confused by the question, as it doesn't really make sense. ""}]",old barn,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 4.2, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 5}","[{'feedback': 'An old barn could be found in the country, and so could a mouse, so this makes sense as a possibility.'}]",research laboratory,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}",[],old barn,4.2
a4bfaf3f-3f15-4bd4-8e9e-bf37181a2098,"If I wanted to eat something that is made from plants and needs to be washed, what would it be?",roots,"[{'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 5}",[],millions of cells,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],see work,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],leaves to gather light,"[{'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 2.8, 'std_dev': 1.6733200530681511, 'median': 2}","[{'feedback': 'Leaves would need to be cleaned before eating, and leaves are used by plants to gather light'}]",flowers on,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],roots,4.2
446360bf-928c-49a9-82dd-5850663bb11d,What probably has a lot of dust in the back?,closet,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],door,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 2.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],corner,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.8, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}",[{'feedback': 'confusing question'}],shelf,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[{'feedback': 'All of my shelves have dust in the back. I should clean them!'}],library,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 3.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 3}",[],closet,4.8
29af55e6-6723-4470-8c3e-16089b2e95a9,"James and Holly went dancing together. As they danced, he  pressed himself against her what?",euphoria,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],moving body,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],rhythmic movement,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}",[],happiness,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': ""You can't touch happiness.""}]",fatigue,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],moving body,4.8
22a7b315-d6a0-472f-828b-17ca1358f3d0,"If you have a ticket and you are planning to eat hot dogs, where would you go?",lottery,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],person's hand,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],baseball stadium,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],movie,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.6, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 3}",[{'feedback': 'Some movie theaters serve hot dogs so this could be true'}],kitchen,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}",[],baseball stadium,4.6
d975f1e0-a777-4e4b-8306-a71102e6b6c5,Why do most people take a quick rest during the day?,need to,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],hungry,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.6, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 2}",[],feel more energetic,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 5}",[],weak,"[{'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.2, 'variance': 3.1999999999999997, 'std_dev': 1.7888543819998317, 'median': 1}",[{'feedback': 'Sometimes someone who feels weak might rest to regain some strength'}],regenerate,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.4, 'variance': 3.3000000000000003, 'std_dev': 1.8165902124584952, 'median': 4}",[],feel more energetic,4.6
fb819328-a6d1-42f0-9f96-e9404799891c,"Billy lived in the capital of his country, then he moved.  Where might he move to?",small town,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 5}",[],jail,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}",[],lower case,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'answer doesnt match question'}],contain governmental activities,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'An action is not a place that you can move to'}],lowercase,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],small town,4.2
de26f2ab-d4ea-475c-9c44-c34c2f43dc83,What do you go to see for live entertainment?,movie,"[{'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.6, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 2}",[],show,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],concert venue,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 2.7, 'std_dev': 1.6431676725154984, 'median': 4}","[{'feedback': '""where"" do you go to see... would make more sense'}]",casino,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 2}","[{'feedback': 'Some casinos have live entertainment, but many other places do too'}]",theatre,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],show,5
3a18b61e-fc50-41f5-a022-a563ab0be2e2,James noticed that his penis was bigger. .  How might he act toward his plastic surgeon?,accidental,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],detestable,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 2}",[],effusive,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[{'feedback': 'weird question'}],enabled,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}","[{'feedback': 'He might feel better and more enabled I suppose, but i think that he might be more likely to act satisfied or thankful toward his surgeon.'}]",apathetic,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],effusive,3.4
8f524c5b-0460-44f8-ad4d-433886c5dfbb,Where could you find hundreds of thousands of home?,field,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}",[],neighborhood,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 4}",[],star can,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'bad grammar'}],city or town,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 4.2, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 5}",[{'feedback': 'It would have to be a large city but it could be possible'}],apartment building,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}",[],city or town,4.2
